MEAN_ZCR,STD_ZCR,MEAN_SPEC_CENTROID_,STD_SPEC_CENTROID_,MEAN_SPEC_CONTRAST_,STD_SPEC_CONTRAST_,MEAN_SPEC_BANDWIDTH_,STD_SPEC_BANDWIDTH_,MEAN_SPEC_ROLL_OF_,STD_SPEC_ROLL_OF_,MEAN_MFCC_1,STD_MFCC_1,MEAN_MFCC_2,STD_MFCC_2,MEAN_MFCC_3,STD_MFCC_3,MEAN_MFCC_4,STD_MFCC_4,MEAN_MFCC_5,STD_MFCC_5,MEAN_MFCC_6,STD_MFCC_6,MEAN_MFCC_7,STD_MFCC_7,MEAN_MFCC_8,STD_MFCC_8,MEAN_MFCC_9,STD_MFCC_9,MEAN_MFCC_10,STD_MFCC_10,MEAN_MFCC_11,STD_MFCC_11,MEAN_MFCC_12,STD_MFCC_12,MEAN_MFCC_13,STD_MFCC_13,GENRE
0.03964572482638889,0.02343594188770007,1194.6219367354959,492.3656414223026,23.105471708282806,7.18763961320992,1723.8781557165962,362.7059703715423,2527.459716796875,1368.100088817088,135.8458763120758,25.618525865613062,8.919019315347226,16.79160292107797,44.29596950830109,15.00831518451146,-2.0348546124315887,14.19358242116466,26.077503736462784,12.897552640034457,-3.9490221623453277,14.418265897873647,14.128203960647655,10.030090348216348,-10.009324989506284,12.600369126900976,-1.923413340794016,9.928931218799748,-7.855229803708434,8.840293256451124,-3.3587193227372514,10.907381651072306,-4.183171268072613,7.164926029420967,1.5997338041258742,11.348871305479008,blues
0.09020317925347222,0.0331432652037906,2278.17406081525,438.926288408626,21.93207880344649,9.245908567065003,2417.2882411174537,218.62599884818584,5253.304036458333,752.1876702623008,86.18519319191755,15.263189411308291,1.2020730280277674,12.909149417728681,70.35601323681986,7.328589161863937,-11.175160866162303,6.9344300286628675,40.082783815307984,5.829620950368431,-10.22117035837249,7.323437034823721,25.140693258838517,6.482923842770944,-15.825183143091358,8.212581819268596,10.292160529459544,9.379544929133974,-18.388651261240017,9.21946014192687,14.368773462623857,9.351441207216027,-5.436430295520243,11.474156178297463,4.00463008110709,9.552193857807689,blues
0.12723343460648148,0.02944068584582323,2563.761152423155,304.2974889271134,22.25674645710116,10.289803443472048,2460.691062173809,135.66694215082018,5571.2677001953125,529.3344020472872,86.40752495815704,9.719184326412991,-21.743518933624458,9.454879525963355,47.87909197906115,4.895397223582828,-7.556412812756173,6.67956670512635,32.75600808987243,6.302764514724231,-18.835677899840288,8.933604602477672,29.76271388925057,7.737982315607764,-11.298813203687738,6.903438711001075,14.201711678496407,5.577243146314026,-15.139625215137828,5.255085035797246,16.370724397370186,6.792977957999253,-12.530554285891974,7.511940376669469,12.695979091719721,5.943438749300436,blues
0.04291675708912037,0.015598081463475199,1728.3551307301814,404.39259673792964,21.5583102796761,8.285920712499575,2315.350592982732,265.51250975737963,4584.478759765625,951.365706082974,89.68039485234783,15.222708560549826,15.338410918048828,11.261144551736093,81.05543689595669,6.815970205971231,3.0800925323168333,5.896190948591513,40.64098762375326,5.729563146852838,-5.281802689897909,6.411812386854354,28.66141897746407,4.456695532465542,-13.81569938604492,5.872626343740721,4.765545956419576,4.992642494060475,-21.03273119229671,4.968115965783046,6.857333259004332,5.276693005689314,-4.032452376369527,6.220754934498837,-1.016109549014333,4.34708015754968,blues
0.07953332971643519,0.07878718096145647,1668.9840765330043,1054.1198549364767,22.18026077999632,7.957731680088985,1883.7490679445848,524.7037231275926,3274.9908447265625,2055.588750476756,118.90449545417957,39.092597072246065,1.0884815629435634,35.241654901243166,39.89795504832971,17.76914961974103,8.482113173808319,16.57579941371692,24.274376218250968,15.375232681551244,-10.67824642961339,14.7543514683194,15.50818443408275,11.102192841054118,-18.974127712508974,12.960827612502834,7.462816249223113,9.826461866261354,-1.8744598641838968,11.510873471063082,1.0243961958498564,8.127260800347303,-4.403757035861175,9.153760042898066,-3.199082757557036,9.806378377052509,blues
0.10863805700231481,0.04206645724612389,2003.3609618918204,507.22206830085975,21.35848512562947,9.522994400754602,2054.7572691872897,300.8318114029081,4104.966227213542,1150.5002802072436,116.45088247269587,20.621101669563654,-31.590931635170996,12.984784139649005,39.43371685540491,8.151272446892431,-6.4374657960999215,10.179404864262013,24.98862757438893,7.606761224873514,-19.05465982965059,10.125283329140636,23.225381433386374,8.881589153345203,-12.943918640553777,7.2486218248906,13.165859573904312,6.410530976909242,-14.111591498349707,6.572075961053928,12.854319950404138,8.70573780586122,-11.16703841234521,6.8401690745202135,10.320291152246943,6.345113180769126,blues
0.07354058159722222,0.02081571823274835,2003.8103230565962,326.4695561866798,21.943518622488483,8.570709669813413,2315.3269344417963,173.8034693554265,4900.5482991536455,584.5766580578693,95.27761345004465,11.447277874810288,5.848068437097311,9.232650117433803,76.85448926144021,6.628864353265767,-9.21519592281306,6.330208801704549,36.07934444554687,4.833448213606068,-9.55760635857144,5.5657442287701,18.62081975378472,4.967729845167961,-22.84495984960147,5.115278521985059,-3.1037646919560364,5.883969565215167,-23.12627478774197,5.433355854340214,9.393919185339424,4.570168925570424,-4.370063753761748,5.1031315685915875,-2.605588178164971,4.989829938553424,blues
0.051543059172453706,0.026486584956441395,1857.6417935979644,572.8942817867396,21.316050555772314,8.275777456402018,2367.0539672290547,283.48230631718235,4710.8367919921875,1104.5064622300608,90.23361824326332,20.00804115742622,17.341635907526303,13.432067110219124,67.91426282450382,9.788671994404702,2.8105701142514308,10.05469444929212,40.22710916972419,6.4491488616166235,-5.134599886438726,7.03533458319603,26.471980116082225,6.489412749603029,-13.464624684723583,6.747329011876555,4.0236807558826095,6.364774824831584,-16.102153345983567,6.497629893321133,7.317305392055193,5.661174896018652,-7.14260777411556,6.440385840121043,-1.4810031686340155,5.4957519017746606,blues
0.1033664279513889,0.050366370626601986,1968.2823564260723,608.1656388043956,26.08588097631419,8.546265798846516,2116.747634518071,285.18246608698246,4158.89892578125,1207.3558846109868,91.64275394808809,31.15279408695971,-13.15230010164723,17.116331880385005,42.19787718102826,8.604660579884962,9.7039117453495,8.512311958662801,44.95317065155444,11.536899348824129,-3.2746563794373778,6.56563442679839,8.285711852895155,6.85902430552673,-21.920148001529636,10.05619967730684,-0.050175288381132443,7.376172418986206,-14.422537075145193,8.70228739467098,12.454397487735932,9.61889825903418,-4.435023161591419,7.693177123284374,16.46878472897734,15.527642831656944,blues
0.12968388310185186,0.02954172831251048,2159.2970219821327,282.56580563879436,22.020589635334556,9.805783611855787,2032.8021974905714,123.15880620651814,4381.0597737630205,460.75108303691877,110.33377109264421,13.913055736100155,-40.72768568202402,8.70886185761089,49.02486625518103,8.905002748193553,-22.927369613795268,7.716898154446615,25.030143228173888,7.6007281410105625,-19.780529587261626,8.996718467612384,19.10074008195755,6.1516228969830475,-12.235741413813908,6.270855763650866,13.185712984467251,7.477789331855292,-15.36698102190231,6.820420212128815,17.422816232983198,6.06137873766307,-13.762613242575629,6.211994204056031,7.6605157890380315,7.079430318320818,blues
